Date,DayOfWeek,EmployeeID,Name,Role,HourlyWage,MaxWeeklyHours,HoursAvailable,IsAvailable
2025-09-05 16:38:52.760039,Friday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-06 16:38:52.760039,Saturday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-07 16:38:52.760039,Sunday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-08 16:38:52.760039,Monday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-09 16:38:52.760039,Tuesday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-10 16:38:52.760039,Wednesday,EMP013,Employee 13,stock,15.916882677616423,40,8,True
2025-09-11 16:38:52.760039,Thursday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-12 16:38:52.760039,Friday,EMP013,Employee 13,stock,15.916882677616423,40,0,False
2025-09-13 16:38:52.760039,Saturday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-14 16:38:52.760039,Sunday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-15 16:38:52.760039,Monday,EMP013,Employee 13,stock,15.916882677616423,40,8,True
2025-09-16 16:38:52.760039,Tuesday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-17 16:38:52.760039,Wednesday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-18 16:38:52.760039,Thursday,EMP013,Employee 13,stock,15.916882677616423,40,10,True
2025-09-19 16:38:52.760039,Friday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-20 16:38:52.760039,Saturday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-21 16:38:52.760039,Sunday,EMP013,Employee 13,stock,15.916882677616423,40,8,True
2025-09-22 16:38:52.760039,Monday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-23 16:38:52.760039,Tuesday,EMP013,Employee 13,stock,15.916882677616423,40,6,True
2025-09-24 16:38:52.760039,Wednesday,EMP013,Employee 13,stock,15.916882677616423,40,8,True
2025-09-25 16:38:52.760039,Thursday,EMP013,Employee 13,stock,15.916882677616423,40,8,True
2025-06-28 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-06-29 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-06-30 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-01 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-02 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-03 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-04 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-05 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-06 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-07 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-07-08 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-09 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-10 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-11 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-12 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-13 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-14 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-07-15 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-16 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-07-17 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-18 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-07-19 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-20 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-21 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-22 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-23 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-24 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-25 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-07-26 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-27 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-07-28 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-07-29 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-07-30 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-07-31 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-08-01 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-02 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-08-03 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-04 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-08-05 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-06 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-07 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-08 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-09 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-10 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-11 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-12 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-08-13 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-14 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-15 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-16 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-17 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-18 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-19 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-20 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-21 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-22 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-23 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-08-24 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-25 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-08-26 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-27 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-28 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-29 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-08-30 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-08-31 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-01 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-09-02 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-03 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-04 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-09-05 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-06 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-07 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-08 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-09-09 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-09-10 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-11 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-12 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-09-13 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-14 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-15 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-09-16 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-09-17 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,10,True
2025-09-18 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-19 16:38:52.760039,Friday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-20 16:38:52.760039,Saturday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-21 16:38:52.760039,Sunday,EMP014,Employee 14,stock,16.59823370148218,40,0,False
2025-09-22 16:38:52.760039,Monday,EMP014,Employee 14,stock,16.59823370148218,40,6,True
2025-09-23 16:38:52.760039,Tuesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-24 16:38:52.760039,Wednesday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-09-25 16:38:52.760039,Thursday,EMP014,Employee 14,stock,16.59823370148218,40,8,True
2025-06-28 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-06-29 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-06-30 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-01 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-02 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-03 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-04 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-05 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-06 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-07 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-07-08 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-07-09 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-10 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-11 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-12 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-13 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-14 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-15 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-16 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-17 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-18 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-07-19 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-20 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-21 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-22 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-23 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-24 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-07-25 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-26 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-27 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-07-28 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-29 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-07-30 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-07-31 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-01 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-02 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-03 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-04 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-08-05 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-08-06 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-08-07 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-08 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-08-09 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-10 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-11 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-12 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-13 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-14 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-15 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-16 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-17 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-18 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-08-19 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-20 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-08-21 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-22 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-08-23 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-24 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-25 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-08-26 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-08-27 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-28 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-08-29 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-08-30 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-08-31 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-09-01 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-09-02 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-03 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-04 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-05 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-06 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-09-07 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-09-08 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-09-09 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-09-10 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-11 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-09-12 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-09-13 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-09-14 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,0,False
2025-09-15 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-09-16 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-17 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-09-18 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-19 16:38:52.760039,Friday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-09-20 16:38:52.760039,Saturday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-21 16:38:52.760039,Sunday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-22 16:38:52.760039,Monday,EMP015,Employee 15,stock,17.92267830474138,40,8,True
2025-09-23 16:38:52.760039,Tuesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-24 16:38:52.760039,Wednesday,EMP015,Employee 15,stock,17.92267830474138,40,6,True
2025-09-25 16:38:52.760039,Thursday,EMP015,Employee 15,stock,17.92267830474138,40,10,True
2025-06-28 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-06-29 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-06-30 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-01 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-02 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-03 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-04 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-05 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-06 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-07 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-07-08 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-09 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-10 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-11 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-12 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-13 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-14 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-15 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-16 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-17 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-18 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-19 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-20 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-21 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-07-22 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-23 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-24 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-25 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-07-26 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-07-27 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-28 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-07-29 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-30 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-07-31 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-01 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-02 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-08-03 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-08-04 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-05 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-06 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-07 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-08 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-09 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-10 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-08-11 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-12 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-08-13 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-14 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-15 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-16 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-17 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-08-18 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-19 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-20 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-21 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-22 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-08-23 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-08-24 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-25 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-26 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-27 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-08-28 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-08-29 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-08-30 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-08-31 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-09-01 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-09-02 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-09-03 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-09-04 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-09-05 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-09-06 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-09-07 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-09-08 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-09-09 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-09-10 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-09-11 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,10,True
2025-09-12 16:38:52.760039,Friday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-09-13 16:38:52.760039,Saturday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-09-14 16:38:52.760039,Sunday,EMP016,Employee 16,stock,16.442785888793228,40,0,False
2025-09-15 16:38:52.760039,Monday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-09-16 16:38:52.760039,Tuesday,EMP016,Employee 16,stock,16.442785888793228,40,8,True
2025-09-17 16:38:52.760039,Wednesday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
2025-09-18 16:38:52.760039,Thursday,EMP016,Employee 16,stock,16.442785888793228,40,6,True
